label_flag,rows,columns
8,1271,25
distance,speed_down_aw0,level_flag_down_aw0,level_output_down_aw0,speed_down_aw1,level_flag_down_aw1,level_output_down_aw1,speed_down_aw2,level_flag_down_aw2,level_output_down_aw2,speed_down_aw3,level_flag_down_aw3,level_output_down_aw3,speed_up_aw0,level_flag_up_aw0,level_output_up_aw0,speed_up_aw1,level_flag_up_aw1,level_output_up_aw1,speed_up_aw2,level_flag_up_aw2,level_output_up_aw2,speed_up_aw3,level_flag_up_aw3,level_output_up_aw3
13660,25.56,1,90,0,0,0,0,0,0,0,0,0,24.3317477,3,32,0,0,0,0,0,0,0,0,0
13680,25.96,1,90,0,0,0,0,0,0,0,0,0,24.71434403,3,32,0,0,0,0,0,0,0,0,0
13700,26.35,1,90,0,0,0,0,0,0,0,0,0,25.09120989,3,32,0,0,0,0,0,0,0,0,0
13720,26.73,1,90,0,0,0,0,0,0,0,0,0,25.46259928,3,32,0,0,0,0,0,0,0,0,0
13740,27.09,1,90,0,0,0,0,0,0,0,0,0,25.78133977,3,32,0,0,0,0,0,0,0,0,0
13760,27.43,1,90,0,0,0,0,0,0,0,0,0,26.09627238,3,32,0,0,0,0,0,0,0,0,0
13780,27.76,1,90,0,0,0,0,0,0,0,0,0,26.40753307,3,32,0,0,0,0,0,0,0,0,0
13800,28.08,1,90,0,0,0,0,0,0,0,0,0,26.71524991,3,32,0,0,0,0,0,0,0,0,0
13820,28.37,1,90,0,0,0,0,0,0,0,0,0,27.01954374,3,32,0,0,0,0,0,0,0,0,0
13840,28.66,1,90,0,0,0,0,0,0,0,0,0,27.32052867,3,32,0,0,0,0,0,0,0,0,0
13860,28.92,1,90,0,0,0,0,0,0,0,0,0,27.61831267,3,32,0,0,0,0,0,0,0,0,0
13880,29.18,1,90,0,0,0,0,0,0,0,0,0,27.91184123,3,32,0,0,0,0,0,0,0,0,0
13900,29.43,1,90,0,0,0,0,0,0,0,0,0,28.19987596,3,32,0,0,0,0,0,0,0,0,0
13920,29.66,1,90,0,0,0,0,0,0,0,0,0,28.4826031,3,32,0,0,0,0,0,0,0,0,0
13940,29.88,1,90,0,0,0,0,0,0,0,0,0,28.76026826,3,32,0,0,0,0,0,0,0,0,0
13960,30.1,1,90,0,0,0,0,0,0,0,0,0,29.03309805,3,32,0,0,0,0,0,0,0,0,0
13980,30.31,1,90,0,0,0,0,0,0,0,0,0,29.30130715,3,32,0,0,0,0,0,0,0,0,0
14000,30.52,1,90,0,0,0,0,0,0,0,0,0,29.56509091,3,32,0,0,0,0,0,0,0,0,0
14020,30.72,1,90,0,0,0,0,0,0,0,0,0,29.82463378,3,32,0,0,0,0,0,0,0,0,0
14040,30.92,1,90,0,0,0,0,0,0,0,0,0,30.08011271,3,32,0,0,0,0,0,0,0,0,0
14060,31.11,1,90,0,0,0,0,0,0,0,0,0,30.33168515,3,32,0,0,0,0,0,0,0,0,0
14080,31.3,1,90,0,0,0,0,0,0,0,0,0,30.57950313,3,32,0,0,0,0,0,0,0,0,0
14100,31.48,1,90,0,0,0,0,0,0,0,0,0,30.82371122,3,32,0,0,0,0,0,0,0,0,0
14120,31.66,1,90,0,0,0,0,0,0,0,0,0,31.06444313,3,32,0,0,0,0,0,0,0,0,0
14140,31.83,1,90,0,0,0,0,0,0,0,0,0,31.04900993,1,12,0,0,0,0,0,0,0,0,0
14160,32,1,90,0,0,0,0,0,0,0,0,0,31.03354096,1,12,0,0,0,0,0,0,0,0,0
14180,32.17,1,90,0,0,0,0,0,0,0,0,0,31.01803612,1,12,0,0,0,0,0,0,0,0,0
14200,32.33,1,90,0,0,0,0,0,0,0,0,0,31.00249528,1,12,0,0,0,0,0,0,0,0,0
14220,32.49,1,90,0,0,0,0,0,0,0,0,0,30.98691833,1,12,0,0,0,0,0,0,0,0,0
14240,32.64,1,90,0,0,0,0,0,0,0,0,0,30.97130514,1,12,0,0,0,0,0,0,0,0,0
14260,32.79,1,90,0,0,0,0,0,0,0,0,0,30.95565561,1,12,0,0,0,0,0,0,0,0,0
14280,32.94,1,90,0,0,0,0,0,0,0,0,0,30.9399696,1,12,0,0,0,0,0,0,0,0,0
14300,33.08,1,90,0,0,0,0,0,0,0,0,0,30.924247,1,12,0,0,0,0,0,0,0,0,0
14320,33.23,1,90,0,0,0,0,0,0,0,0,0,30.90848769,1,12,0,0,0,0,0,0,0,0,0
14340,33.36,1,90,0,0,0,0,0,0,0,0,0,30.89269154,1,12,0,0,0,0,0,0,0,0,0
14360,33.5,1,90,0,0,0,0,0,0,0,0,0,30.87685843,1,12,0,0,0,0,0,0,0,0,0
14380,33.63,1,90,0,0,0,0,0,0,0,0,0,30.86098824,1,12,0,0,0,0,0,0,0,0,0
14400,33.76,1,90,0,0,0,0,0,0,0,0,0,30.84508085,1,12,0,0,0,0,0,0,0,0,0
14420,33.89,1,90,0,0,0,0,0,0,0,0,0,30.82913602,1,12,0,0,0,0,0,0,0,0,0
14440,34.02,1,90,0,0,0,0,0,0,0,0,0,30.81315335,1,12,0,0,0,0,0,0,0,0,0
14460,34.15,1,90,0,0,0,0,0,0,0,0,0,30.79713269,1,12,0,0,0,0,0,0,0,0,0
14480,34.27,1,90,0,0,0,0,0,0,0,0,0,30.78107392,1,12,0,0,0,0,0,0,0,0,0
14500,34.39,1,90,0,0,0,0,0,0,0,0,0,30.76497691,1,12,0,0,0,0,0,0,0,0,0
14520,34.5,1,90,0,0,0,0,0,0,0,0,0,30.74884154,1,12,0,0,0,0,0,0,0,0,0
14540,34.62,1,90,0,0,0,0,0,0,0,0,0,30.73266767,1,12,0,0,0,0,0,0,0,0,0
14560,34.73,1,90,0,0,0,0,0,0,0,0,0,30.71645517,1,12,0,0,0,0,0,0,0,0,0
14580,34.84,1,90,0,0,0,0,0,0,0,0,0,30.70020391,1,12,0,0,0,0,0,0,0,0,0
14600,34.95,1,90,0,0,0,0,0,0,0,0,0,30.68391376,1,12,0,0,0,0,0,0,0,0,0
14620,35.06,1,90,0,0,0,0,0,0,0,0,0,30.66758458,1,12,0,0,0,0,0,0,0,0,0
14640,35.16,1,90,0,0,0,0,0,0,0,0,0,30.65121625,1,12,0,0,0,0,0,0,0,0,0
14660,35.27,1,90,0,0,0,0,0,0,0,0,0,30.63480862,1,12,0,0,0,0,0,0,0,0,0
14680,35.36,1,90,0,0,0,0,0,0,0,0,0,30.61836156,1,12,0,0,0,0,0,0,0,0,0
14700,35.46,1,90,0,0,0,0,0,0,0,0,0,30.60187494,1,12,0,0,0,0,0,0,0,0,0
14720,35.56,1,90,0,0,0,0,0,0,0,0,0,30.58534861,1,12,0,0,0,0,0,0,0,0,0
14740,35.66,1,90,0,0,0,0,0,0,0,0,0,30.56878245,1,12,0,0,0,0,0,0,0,0,0
14760,35.75,1,90,0,0,0,0,0,0,0,0,0,30.55217621,1,12,0,0,0,0,0,0,0,0,0
14780,35.84,1,90,0,0,0,0,0,0,0,0,0,30.53552929,1,12,0,0,0,0,0,0,0,0,0
14800,35.93,1,90,0,0,0,0,0,0,0,0,0,30.51884155,1,12,0,0,0,0,0,0,0,0,0
14820,36.02,1,90,0,0,0,0,0,0,0,0,0,30.50211286,1,12,0,0,0,0,0,0,0,0,0
14840,36.1,1,90,0,0,0,0,0,0,0,0,0,30.48534306,1,12,0,0,0,0,0,0,0,0,0
14860,36.19,1,90,0,0,0,0,0,0,0,0,0,30.46853202,1,12,0,0,0,0,0,0,0,0,0
14880,36.28,1,90,0,0,0,0,0,0,0,0,0,30.45167959,1,12,0,0,0,0,0,0,0,0,0
14900,36.36,1,90,0,0,0,0,0,0,0,0,0,30.43478561,1,12,0,0,0,0,0,0,0,0,0
14920,36.44,1,90,0,0,0,0,0,0,0,0,0,30.41784996,1,12,0,0,0,0,0,0,0,0,0
14940,36.52,1,90,0,0,0,0,0,0,0,0,0,30.40087247,1,12,0,0,0,0,0,0,0,0,0
14960,36.6,1,90,0,0,0,0,0,0,0,0,0,30.38385299,1,12,0,0,0,0,0,0,0,0,0
14980,36.68,1,90,0,0,0,0,0,0,0,0,0,30.36679139,1,12,0,0,0,0,0,0,0,0,0
15000,36.76,1,90,0,0,0,0,0,0,0,0,0,30.34968751,1,12,0,0,0,0,0,0,0,0,0
15020,36.83,1,90,0,0,0,0,0,0,0,0,0,30.33254119,1,12,0,0,0,0,0,0,0,0,0
15040,36.91,1,90,0,0,0,0,0,0,0,0,0,30.31535229,1,12,0,0,0,0,0,0,0,0,0
15060,36.98,1,90,0,0,0,0,0,0,0,0,0,30.29812066,1,12,0,0,0,0,0,0,0,0,0
15080,37.05,1,90,0,0,0,0,0,0,0,0,0,30.28084613,1,12,0,0,0,0,0,0,0,0,0
15100,37.12,1,90,0,0,0,0,0,0,0,0,0,30.26352821,1,12,0,0,0,0,0,0,0,0,0
15120,37.19,1,90,0,0,0,0,0,0,0,0,0,30.24616664,1,12,0,0,0,0,0,0,0,0,0
15140,37.26,1,90,0,0,0,0,0,0,0,0,0,30.26447098,1,12,0,0,0,0,0,0,0,0,0
15160,37.33,1,90,0,0,0,0,0,0,0,0,0,30.2827997,1,12,0,0,0,0,0,0,0,0,0
15180,37.39,1,90,0,0,0,0,0,0,0,0,0,30.30115245,1,12,0,0,0,0,0,0,0,0,0
15200,37.47,2,0,0,0,0,0,0,0,0,0,0,30.31952925,1,12,0,0,0,0,0,0,0,0,0
15220,37.5,2,0,0,0,0,0,0,0,0,0,0,30.3379301,1,12,0,0,0,0,0,0,0,0,0
15240,37.5,2,0,0,0,0,0,0,0,0,0,0,30.35635499,1,12,0,0,0,0,0,0,0,0,0
15260,37.5,2,0,0,0,0,0,0,0,0,0,0,30.37480394,1,12,0,0,0,0,0,0,0,0,0
15280,37.5,2,0,0,0,0,0,0,0,0,0,0,30.39327695,1,12,0,0,0,0,0,0,0,0,0
15300,37.5,2,0,0,0,0,0,0,0,0,0,0,30.41177403,1,12,0,0,0,0,0,0,0,0,0
15320,37.5,2,0,0,0,0,0,0,0,0,0,0,30.43029517,1,12,0,0,0,0,0,0,0,0,0
15340,37.5,2,0,0,0,0,0,0,0,0,0,0,30.44884039,1,12,0,0,0,0,0,0,0,0,0
15360,37.5,2,0,0,0,0,0,0,0,0,0,0,30.46740968,1,12,0,0,0,0,0,0,0,0,0
15380,37.5,2,0,0,0,0,0,0,0,0,0,0,30.48600305,1,12,0,0,0,0,0,0,0,0,0
15400,37.5,2,0,0,0,0,0,0,0,0,0,0,30.50462051,1,12,0,0,0,0,0,0,0,0,0
15420,37.5,2,0,0,0,0,0,0,0,0,0,0,30.52326205,1,12,0,0,0,0,0,0,0,0,0
15440,37.5,2,0,0,0,0,0,0,0,0,0,0,30.54192768,1,12,0,0,0,0,0,0,0,0,0
15460,37.5,2,0,0,0,0,0,0,0,0,0,0,30.56215932,1,12,0,0,0,0,0,0,0,0,0
15480,37.5,2,0,0,0,0,0,0,0,0,0,0,30.58241534,1,12,0,0,0,0,0,0,0,0,0
15500,37.5,2,0,0,0,0,0,0,0,0,0,0,30.60269574,1,12,0,0,0,0,0,0,0,0,0
15520,37.5,2,0,0,0,0,0,0,0,0,0,0,30.62300053,1,12,0,0,0,0,0,0,0,0,0
15540,37.5,2,0,0,0,0,0,0,0,0,0,0,30.6433297,1,12,0,0,0,0,0,0,0,0,0
15560,37.46,2,0,0,0,0,0,0,0,0,0,0,30.66368325,1,12,0,0,0,0,0,0,0,0,0
15580,37.12,2,0,0,0,0,0,0,0,0,0,0,30.68406118,1,12,0,0,0,0,0,0,0,0,0
15600,36.78,2,0,0,0,0,0,0,0,0,0,0,30.7044635,1,12,0,0,0,0,0,0,0,0,0
15620,36.44,2,0,0,0,0,0,0,0,0,0,0,30.72489019,1,12,0,0,0,0,0,0,0,0,0
15640,36.09,2,0,0,0,0,0,0,0,0,0,0,30.74534126,1,12,0,0,0,0,0,0,0,0,0
15660,35.74,2,0,0,0,0,0,0,0,0,0,0,30.76581671,1,12,0,0,0,0,0,0,0,0,0
15680,35.39,2,0,0,0,0,0,0,0,0,0,0,30.78631654,1,12,0,0,0,0,0,0,0,0,0
15700,35.03,2,0,0,0,0,0,0,0,0,0,0,30.80684075,1,12,0,0,0,0,0,0,0,0,0
15720,34.67,2,0,0,0,0,0,0,0,0,0,0,30.82738933,1,12,0,0,0,0,0,0,0,0,0
15740,34.3,2,0,0,0,0,0,0,0,0,0,0,30.73904661,1,12,0,0,0,0,0,0,0,0,0
15760,33.93,2,0,0,0,0,0,0,0,0,0,0,30.65028407,1,12,0,0,0,0,0,0,0,0,0
15780,33.56,2,0,0,0,0,0,0,0,0,0,0,30.5610973,1,12,0,0,0,0,0,0,0,0,0
15800,33.18,2,0,0,0,0,0,0,0,0,0,0,30.47147899,1,12,0,0,0,0,0,0,0,0,0
15820,32.8,2,0,0,0,0,0,0,0,0,0,0,30.38142436,1,12,0,0,0,0,0,0,0,0,0
15840,32.41,2,0,0,0,0,0,0,0,0,0,0,30.29092872,1,12,0,0,0,0,0,0,0,0,0
15860,32.02,2,0,0,0,0,0,0,0,0,0,0,30.19998532,1,12,0,0,0,0,0,0,0,0,0
15880,31.62,2,0,0,0,0,0,0,0,0,0,0,30.10858894,1,12,0,0,0,0,0,0,0,0,0
15900,31.22,2,0,0,0,0,0,0,0,0,0,0,30.01785615,1,12,0,0,0,0,0,0,0,0,0
15920,30.81,2,0,0,0,0,0,0,0,0,0,0,29.9266669,1,12,0,0,0,0,0,0,0,0,0
15940,30.4,2,0,0,0,0,0,0,0,0,0,0,29.83501553,1,12,0,0,0,0,0,0,0,0,0
15960,29.98,2,0,0,0,0,0,0,0,0,0,0,29.74289688,1,12,0,0,0,0,0,0,0,0,0
15980,29.56,2,0,0,0,0,0,0,0,0,0,0,29.65030321,1,12,0,0,0,0,0,0,0,0,0
16000,29.13,2,0,0,0,0,0,0,0,0,0,0,29.55722841,1,12,0,0,0,0,0,0,0,0,0
16020,28.69,2,0,0,0,0,0,0,0,0,0,0,29.46366697,1,12,0,0,0,0,0,0,0,0,0
16040,28.25,2,0,0,0,0,0,0,0,0,0,0,29.36961133,1,12,0,0,0,0,0,0,0,0,0
16060,27.8,2,0,0,0,0,0,0,0,0,0,0,29.27505522,1,12,0,0,0,0,0,0,0,0,0
16080,27.34,2,0,0,0,0,0,0,0,0,0,0,29.17999277,1,12,0,0,0,0,0,0,0,0,0
16100,26.87,2,0,0,0,0,0,0,0,0,0,0,29.08441438,1,12,0,0,0,0,0,0,0,0,0
16120,26.39,2,0,0,0,0,0,0,0,0,0,0,28.98715165,1,12,0,0,0,0,0,0,0,0,0
16140,26.39,2,0,0,0,0,0,0,0,0,0,0,28.88934956,1,12,0,0,0,0,0,0,0,0,0
16160,26.39,2,0,0,0,0,0,0,0,0,0,0,28.79099799,1,12,0,0,0,0,0,0,0,0,0
16180,26.39,2,0,0,0,0,0,0,0,0,0,0,28.69326374,1,12,0,0,0,0,0,0,0,0,0
16200,26.39,2,0,0,0,0,0,0,0,0,0,0,28.5949764,1,12,0,0,0,0,0,0,0,0,0
16220,26.39,2,0,0,0,0,0,0,0,0,0,0,28.49612606,1,12,0,0,0,0,0,0,0,0,0
16240,26.39,2,0,0,0,0,0,0,0,0,0,0,28.39670564,1,12,0,0,0,0,0,0,0,0,0
16260,26.39,2,0,0,0,0,0,0,0,0,0,0,28.2967062,1,12,0,0,0,0,0,0,0,0,0
16280,26.39,2,0,0,0,0,0,0,0,0,0,0,28.1961174,1,12,0,0,0,0,0,0,0,0,0
16300,26.39,2,0,0,0,0,0,0,0,0,0,0,28.09493159,1,12,0,0,0,0,0,0,0,0,0
16320,26.39,2,0,0,0,0,0,0,0,0,0,0,27.99313865,1,12,0,0,0,0,0,0,0,0,0
16340,26.39,2,0,0,0,0,0,0,0,0,0,0,27.89072908,1,12,0,0,0,0,0,0,0,0,0
16360,26.39,2,0,0,0,0,0,0,0,0,0,0,27.78769464,1,12,0,0,0,0,0,0,0,0,0
16380,26.39,2,0,0,0,0,0,0,0,0,0,0,27.68280585,1,12,0,0,0,0,0,0,0,0,0
16400,26.39,2,0,0,0,0,0,0,0,0,0,0,27.57725795,1,12,0,0,0,0,0,0,0,0,0
16420,26.39,2,0,0,0,0,0,0,0,0,0,0,27.47104043,1,12,0,0,0,0,0,0,0,0,0
16440,26.39,2,0,0,0,0,0,0,0,0,0,0,27.36414022,1,12,0,0,0,0,0,0,0,0,0
16460,26.39,2,0,0,0,0,0,0,0,0,0,0,27.25654761,1,12,0,0,0,0,0,0,0,0,0
16480,26.39,2,0,0,0,0,0,0,0,0,0,0,27.28427611,1,12,0,0,0,0,0,0,0,0,0
16500,26.39,2,0,0,0,0,0,0,0,0,0,0,27.31204681,1,12,0,0,0,0,0,0,0,0,0
16520,26.39,2,0,0,0,0,0,0,0,0,0,0,27.33985969,1,12,0,0,0,0,0,0,0,0,0
16540,26.39,2,0,0,0,0,0,0,0,0,0,0,27.36771475,1,12,0,0,0,0,0,0,0,0,0
16560,26.39,2,0,0,0,0,0,0,0,0,0,0,27.11831138,1,65,0,0,0,0,0,0,0,0,0
16580,26.39,2,0,0,0,0,0,0,0,0,0,0,26.87065149,1,65,0,0,0,0,0,0,0,0,0
16600,26.39,2,0,0,0,0,0,0,0,0,0,0,26.61729136,1,65,0,0,0,0,0,0,0,0,0
16620,26.39,2,0,0,0,0,0,0,0,0,0,0,26.35790214,1,65,0,0,0,0,0,0,0,0,0
16640,26.39,2,0,0,0,0,0,0,0,0,0,0,26.09215883,1,65,0,0,0,0,0,0,0,0,0
16660,26.39,2,0,0,0,0,0,0,0,0,0,0,25.8196702,1,65,0,0,0,0,0,0,0,0,0
16680,26.39,2,0,0,0,0,0,0,0,0,0,0,25.54003751,1,65,0,0,0,0,0,0,0,0,0
16700,26.39,2,0,0,0,0,0,0,0,0,0,0,25.25281013,1,65,0,0,0,0,0,0,0,0,0
16720,26.39,2,0,0,0,0,0,0,0,0,0,0,24.95749192,1,65,0,0,0,0,0,0,0,0,0
16740,26.39,2,0,0,0,0,0,0,0,0,0,0,24.65352541,1,65,0,0,0,0,0,0,0,0,0
16760,26.39,2,0,0,0,0,0,0,0,0,0,0,24.34029941,1,65,0,0,0,0,0,0,0,0,0
16780,26.39,2,0,0,0,0,0,0,0,0,0,0,24.01712522,1,65,0,0,0,0,0,0,0,0,0
16800,26.39,2,0,0,0,0,0,0,0,0,0,0,23.68324014,1,65,0,0,0,0,0,0,0,0,0
16820,26.39,2,0,0,0,0,0,0,0,0,0,0,23.33777067,1,65,0,0,0,0,0,0,0,0,0
16840,26.39,2,0,0,0,0,0,0,0,0,0,0,22.979717,1,65,0,0,0,0,0,0,0,0,0
16860,26.39,2,0,0,0,0,0,0,0,0,0,0,22.60794764,1,65,0,0,0,0,0,0,0,0,0
16880,26.39,2,0,0,0,0,0,0,0,0,0,0,22.22118336,1,65,0,0,0,0,0,0,0,0,0
16900,26.39,2,0,0,0,0,0,0,0,0,0,0,21.81787918,1,65,0,0,0,0,0,0,0,0,0
16920,26.39,2,0,0,0,0,0,0,0,0,0,0,21.39629234,1,65,0,0,0,0,0,0,0,0,0
16940,26.39,2,0,0,0,0,0,0,0,0,0,0,20.9542862,1,65,0,0,0,0,0,0,0,0,0
16960,26.39,2,0,0,0,0,0,0,0,0,0,0,20.48937172,1,65,0,0,0,0,0,0,0,0,0
16980,26.39,2,0,0,0,0,0,0,0,0,0,0,20.56139647,1,6,0,0,0,0,0,0,0,0,0
17000,26.39,2,0,0,0,0,0,0,0,0,0,0,20.63337956,1,6,0,0,0,0,0,0,0,0,0
17020,26.39,2,0,0,0,0,0,0,0,0,0,0,20.70532136,1,6,0,0,0,0,0,0,0,0,0
17040,26.39,2,0,0,0,0,0,0,0,0,0,0,20.77722222,1,6,0,0,0,0,0,0,0,0,0
17060,26.39,2,0,0,0,0,0,0,0,0,0,0,20.84908134,1,6,0,0,0,0,0,0,0,0,0
17080,26.39,2,0,0,0,0,0,0,0,0,0,0,20.92089495,1,6,0,0,0,0,0,0,0,0,0
17100,26.39,2,0,0,0,0,0,0,0,0,0,0,20.99266344,1,6,0,0,0,0,0,0,0,0,0
17120,26.39,2,0,0,0,0,0,0,0,0,0,0,21.06438719,1,6,0,0,0,0,0,0,0,0,0
17140,26.39,2,0,0,0,0,0,0,0,0,0,0,21.13606506,1,6,0,0,0,0,0,0,0,0,0
17160,26.39,2,0,0,0,0,0,0,0,0,0,0,21.20769461,1,6,0,0,0,0,0,0,0,0,0
17180,26.39,2,0,0,0,0,0,0,0,0,0,0,21.27927626,1,6,0,0,0,0,0,0,0,0,0
17200,26.39,2,0,0,0,0,0,0,0,0,0,0,21.35081039,1,6,0,0,0,0,0,0,0,0,0
17220,26.39,2,0,0,0,0,0,0,0,0,0,0,21.42229541,1,6,0,0,0,0,0,0,0,0,0
17240,26.39,2,0,0,0,0,0,0,0,0,0,0,21.49372945,1,6,0,0,0,0,0,0,0,0,0
17260,26.39,2,0,0,0,0,0,0,0,0,0,0,21.56511294,1,6,0,0,0,0,0,0,0,0,0
17280,26.39,2,0,0,0,0,0,0,0,0,0,0,21.63644627,1,6,0,0,0,0,0,0,0,0,0
17300,25.99,2,0,0,0,0,0,0,0,0,0,0,21.7077272,1,6,0,0,0,0,0,0,0,0,0
17320,25.5,2,0,0,0,0,0,0,0,0,0,0,21.93627382,1,6,0,0,0,0,0,0,0,0,0
17340,25,2,0,0,0,0,0,0,0,0,0,0,22.16301404,1,6,0,0,0,0,0,0,0,0,0
17360,25,2,0,0,0,0,0,0,0,0,0,0,22.38799001,1,6,0,0,0,0,0,0,0,0,0
17380,25,2,0,0,0,0,0,0,0,0,0,0,22.61124211,1,6,0,0,0,0,0,0,0,0,0
17400,25,2,0,0,0,0,0,0,0,0,0,0,22.8328094,1,6,0,0,0,0,0,0,0,0,0
17420,25,2,0,0,0,0,0,0,0,0,0,0,23.05272987,1,6,0,0,0,0,0,0,0,0,0
17440,25,2,0,0,0,0,0,0,0,0,0,0,23.27103641,1,6,0,0,0,0,0,0,0,0,0
17460,25,2,0,0,0,0,0,0,0,0,0,0,23.48776506,1,6,0,0,0,0,0,0,0,0,0
17480,25,2,0,0,0,0,0,0,0,0,0,0,23.70295,1,6,0,0,0,0,0,0,0,0,0
17500,25,2,0,0,0,0,0,0,0,0,0,0,23.91662377,1,6,0,0,0,0,0,0,0,0,0
17520,25,2,0,0,0,0,0,0,0,0,0,0,24.12881612,1,6,0,0,0,0,0,0,0,0,0
17540,25,2,0,0,0,0,0,0,0,0,0,0,24.33955792,1,6,0,0,0,0,0,0,0,0,0
17560,25,2,0,0,0,0,0,0,0,0,0,0,24.54887866,1,6,0,0,0,0,0,0,0,0,0
17580,25,2,0,0,0,0,0,0,0,0,0,0,24.75680678,1,6,0,0,0,0,0,0,0,0,0
17600,25,2,0,0,0,0,0,0,0,0,0,0,24.95550295,1,6,0,0,0,0,0,0,0,0,0
17620,25,2,0,0,0,0,0,0,0,0,0,0,25.15297222,1,6,0,0,0,0,0,0,0,0,0
17640,25,2,0,0,0,0,0,0,0,0,0,0,25.34923776,1,6,0,0,0,0,0,0,0,0,0
17660,25,2,0,0,0,0,0,0,0,0,0,0,25.54432188,1,6,0,0,0,0,0,0,0,0,0
17680,25,2,0,0,0,0,0,0,0,0,0,0,25.73824433,1,6,0,0,0,0,0,0,0,0,0
17700,25,2,0,0,0,0,0,0,0,0,0,0,25.93102687,1,6,0,0,0,0,0,0,0,0,0
17720,25,2,0,0,0,0,0,0,0,0,0,0,26.12269049,1,6,0,0,0,0,0,0,0,0,0
17740,25,2,0,0,0,0,0,0,0,0,0,0,26.31325209,1,6,0,0,0,0,0,0,0,0,0
17760,25,2,0,0,0,0,0,0,0,0,0,0,26.50273184,1,6,0,0,0,0,0,0,0,0,0
17780,25,2,0,0,0,0,0,0,0,0,0,0,26.69114916,1,6,0,0,0,0,0,0,0,0,0
17800,25,2,0,0,0,0,0,0,0,0,0,0,26.87851965,1,6,0,0,0,0,0,0,0,0,0
17820,25,2,0,0,0,0,0,0,0,0,0,0,27.06486153,1,6,0,0,0,0,0,0,0,0,0
17840,25,2,0,0,0,0,0,0,0,0,0,0,27.2501928,1,6,0,0,0,0,0,0,0,0,0
17860,25,2,0,0,0,0,0,0,0,0,0,0,27.43452913,1,6,0,0,0,0,0,0,0,0,0
17880,25,2,0,0,0,0,0,0,0,0,0,0,27.62499221,1,6,0,0,0,0,0,0,0,0,0
17900,25,2,0,0,0,0,0,0,0,0,0,0,27.53569819,1,6,0,0,0,0,0,0,0,0,0
17920,25,2,0,0,0,0,0,0,0,0,0,0,27.44598938,1,6,0,0,0,0,0,0,0,0,0
17940,25,2,0,0,0,0,0,0,0,0,0,0,27.35586032,1,6,0,0,0,0,0,0,0,0,0
17960,25,2,0,0,0,0,0,0,0,0,0,0,27.2653063,1,6,0,0,0,0,0,0,0,0,0
17980,25,2,0,0,0,0,0,0,0,0,0,0,27.1743214,1,6,0,0,0,0,0,0,0,0,0
18000,25,2,0,0,0,0,0,0,0,0,0,0,27.0828997,1,6,0,0,0,0,0,0,0,0,0
18020,25,2,0,0,0,0,0,0,0,0,0,0,26.99103617,1,6,0,0,0,0,0,0,0,0,0
18040,25,2,0,0,0,0,0,0,0,0,0,0,26.89872483,1,6,0,0,0,0,0,0,0,0,0
18060,25,2,0,0,0,0,0,0,0,0,0,0,26.80595956,1,6,0,0,0,0,0,0,0,0,0
18080,25,2,0,0,0,0,0,0,0,0,0,0,26.71273502,1,6,0,0,0,0,0,0,0,0,0
18100,25,2,0,0,0,0,0,0,0,0,0,0,26.61904415,1,6,0,0,0,0,0,0,0,0,0
18120,25,2,0,0,0,0,0,0,0,0,0,0,26.52487981,1,6,0,0,0,0,0,0,0,0,0
18140,25,2,0,0,0,0,0,0,0,0,0,0,26.43023627,1,6,0,0,0,0,0,0,0,0,0
18160,25,2,0,0,0,0,0,0,0,0,0,0,26.33510664,1,6,0,0,0,0,0,0,0,0,0
18180,25,2,0,0,0,0,0,0,0,0,0,0,26.23948413,1,6,0,0,0,0,0,0,0,0,0
18200,25,2,0,0,0,0,0,0,0,0,0,0,26.14336263,1,6,0,0,0,0,0,0,0,0,0
18220,25,2,0,0,0,0,0,0,0,0,0,0,26.04673367,1,6,0,0,0,0,0,0,0,0,0
18240,25,2,0,0,0,0,0,0,0,0,0,0,25.94958972,1,6,0,0,0,0,0,0,0,0,0
18260,25,2,0,0,0,0,0,0,0,0,0,0,25.8519242,1,6,0,0,0,0,0,0,0,0,0
18280,25,2,0,0,0,0,0,0,0,0,0,0,25.75372843,1,6,0,0,0,0,0,0,0,0,0
18300,25,2,0,0,0,0,0,0,0,0,0,0,25.64734152,1,6,0,0,0,0,0,0,0,0,0
18320,25,2,0,0,0,0,0,0,0,0,0,0,25.54033498,1,6,0,0,0,0,0,0,0,0,0
18340,25,2,0,0,0,0,0,0,0,0,0,0,25.43269725,1,6,0,0,0,0,0,0,0,0,0
18360,25,1,90,0,0,0,0,0,0,0,0,0,25.32441928,1,6,0,0,0,0,0,0,0,0,0
18380,25.27,1,90,0,0,0,0,0,0,0,0,0,25.21548991,1,6,0,0,0,0,0,0,0,0,0
18400,25.53,1,90,0,0,0,0,0,0,0,0,0,25.10589819,1,6,0,0,0,0,0,0,0,0,0
18420,25.78,1,90,0,0,0,0,0,0,0,0,0,24.99563416,1,6,0,0,0,0,0,0,0,0,0
18440,26.02,1,90,0,0,0,0,0,0,0,0,0,24.88468395,1,6,0,0,0,0,0,0,0,0,0
18460,26.26,1,90,0,0,0,0,0,0,0,0,0,24.77303719,1,6,0,0,0,0,0,0,0,0,0
18480,26.49,1,90,0,0,0,0,0,0,0,0,0,24.66068132,1,6,0,0,0,0,0,0,0,0,0
